z_id,coupling_type,times,lats,lons,winds
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-16T15:00:00Z,35.5,142.3,43.72774
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-16T18:00:00Z,35.9,142.9,43.72774
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-17T00:00:00Z,36.6,143.8,43.72774
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-17T06:00:00Z,37.3,145.6,36.01108
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-17T12:00:00Z,37.3,148.2,33.43886
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-17T18:00:00Z,38.3,150.1,30.86664
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-18T00:00:00Z,39.5,152.8,28.29442
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-18T06:00:00Z,40.5,155.3,28.29442
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-18T12:00:00Z,41.8,158.0,25.7222
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-18T18:00:00Z,43.1,160.7,25.7222
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-19T00:00:00Z,44.2,162.5,0.0
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-19T06:00:00Z,46.1,164.8,0.0
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-19T12:00:00Z,47.9,167.8,0.0
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-19T18:00:00Z,50.7,170.4,0.0
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-20T00:00:00Z,53.9,170.6,0.0
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-20T06:00:00Z,55.5,170.5,0.0
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-20T12:00:00Z,56.9,171.4,0.0
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-20T18:00:00Z,57.8,172.3,0.0
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-21T00:00:00Z,59.1,174.8,0.0
EQ-202408091957003541139161353__TC-TY2407,EQ-TY,2024-08-21T06:00:00Z,60.4,178.1,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-26T18:00:00Z,10.5,138.1,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-27T00:00:00Z,10.9,137.7,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-27T06:00:00Z,11.2,137.2,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-27T12:00:00Z,11.6,136.9,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-27T18:00:00Z,12.2,136.6,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-28T00:00:00Z,12.8,136.3,18.00554
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-28T06:00:00Z,13.5,135.9,18.00554
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-28T12:00:00Z,14.1,135.5,18.00554
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-28T18:00:00Z,14.9,134.7,20.57776
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-29T00:00:00Z,15.6,134.1,20.57776
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-29T06:00:00Z,16.1,133.8,23.14998
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-29T12:00:00Z,16.8,133.6,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-29T18:00:00Z,17.6,133.1,28.29442
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-30T00:00:00Z,18.4,132.9,33.43886
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-30T06:00:00Z,19.6,132.7,36.01108
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-30T12:00:00Z,20.3,132.4,38.5833
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-30T18:00:00Z,21.1,132.1,41.15552
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-30T21:00:00Z,21.5,132.1,41.15552
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-31T00:00:00Z,22.0,132.0,43.72774
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-31T03:00:00Z,22.4,131.8,43.72774
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-31T06:00:00Z,22.8,131.6,43.72774
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-31T09:00:00Z,23.1,131.3,43.72774
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-31T12:00:00Z,23.4,131.1,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-31T15:00:00Z,23.8,130.7,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-31T18:00:00Z,24.1,130.3,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-07-31T21:00:00Z,24.4,129.8,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-01T00:00:00Z,24.6,129.4,48.87218
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-01T03:00:00Z,24.8,129.0,48.87218
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-01T06:00:00Z,25.0,128.7,48.87218
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-01T09:00:00Z,25.2,128.4,48.87218
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-01T12:00:00Z,25.3,128.0,48.87218
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-01T15:00:00Z,25.3,127.6,48.87218
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-01T18:00:00Z,25.5,127.4,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-01T21:00:00Z,25.7,127.0,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-02T00:00:00Z,25.7,126.9,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-02T03:00:00Z,26.1,126.5,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-02T06:00:00Z,26.1,126.1,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-02T09:00:00Z,26.1,125.8,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-02T12:00:00Z,26.2,125.6,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-02T15:00:00Z,26.2,125.3,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-02T18:00:00Z,26.5,125.0,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-02T21:00:00Z,26.5,124.8,46.29996
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-03T00:00:00Z,26.6,124.7,43.72774
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-03T03:00:00Z,26.7,124.5,43.72774
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-03T06:00:00Z,26.6,124.2,41.15552
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-03T09:00:00Z,26.6,124.2,41.15552
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-03T12:00:00Z,26.6,124.2,36.01108
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-03T15:00:00Z,26.7,124.3,36.01108
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-03T18:00:00Z,26.8,124.3,33.43886
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-03T21:00:00Z,26.9,124.4,33.43886
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-04T00:00:00Z,27.0,124.5,30.86664
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-04T03:00:00Z,27.0,124.8,30.86664
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-04T06:00:00Z,27.2,125.1,30.86664
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-04T09:00:00Z,27.3,125.5,30.86664
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-04T12:00:00Z,27.5,125.7,30.86664
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-04T15:00:00Z,27.5,126.0,30.86664
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-04T18:00:00Z,27.7,126.4,28.29442
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-04T21:00:00Z,27.8,126.6,28.29442
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-05T00:00:00Z,27.7,126.8,28.29442
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-05T03:00:00Z,27.7,127.2,28.29442
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-05T06:00:00Z,27.8,127.6,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-05T09:00:00Z,27.8,128.1,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-05T12:00:00Z,27.8,128.4,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-05T15:00:00Z,27.9,128.7,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-05T18:00:00Z,28.0,128.9,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-05T21:00:00Z,27.9,129.0,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-06T00:00:00Z,27.8,129.5,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-06T03:00:00Z,27.8,129.7,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-06T06:00:00Z,27.8,129.9,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-06T09:00:00Z,27.8,130.3,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-06T12:00:00Z,27.4,130.4,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-06T15:00:00Z,27.4,130.7,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-06T18:00:00Z,27.5,130.9,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-06T21:00:00Z,27.6,131.0,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-07T00:00:00Z,27.8,131.2,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-07T03:00:00Z,27.9,131.2,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-07T06:00:00Z,27.9,131.1,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-07T09:00:00Z,28.0,131.1,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-07T12:00:00Z,28.2,131.1,23.14998
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-07T15:00:00Z,28.3,131.1,23.14998
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-07T18:00:00Z,28.4,131.1,23.14998
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-07T21:00:00Z,28.6,131.1,23.14998
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-08T00:00:00Z,28.9,131.0,23.14998
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-08T03:00:00Z,29.1,130.9,23.14998
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-08T06:00:00Z,29.4,130.7,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-08T09:00:00Z,29.7,130.6,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-08T12:00:00Z,29.9,130.4,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-08T15:00:00Z,30.2,130.1,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-08T18:00:00Z,30.4,129.7,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-08T21:00:00Z,30.6,129.5,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-09T00:00:00Z,30.9,129.3,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-09T03:00:00Z,31.3,129.0,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-09T06:00:00Z,31.6,128.9,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-09T09:00:00Z,31.9,128.8,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-09T12:00:00Z,32.4,128.8,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-09T15:00:00Z,32.7,128.6,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-09T18:00:00Z,33.4,128.6,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-09T21:00:00Z,34.1,128.6,25.7222
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-10T00:00:00Z,34.8,128.7,23.14998
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-10T06:00:00Z,36.6,128.1,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-10T12:00:00Z,38.0,128.3,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-10T18:00:00Z,38.4,126.5,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-11T00:00:00Z,38.7,125.9,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-11T06:00:00Z,39.2,124.9,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-11T12:00:00Z,38.8,124.0,0.0
EQ-202311110550003132813080310450__TC-TY2306,TY-EQ,2023-08-11T18:00:00Z,37.6,124.9,0.0
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-12T12:00:00Z,22.3,138.7,0.0
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-12T18:00:00Z,22.4,138.2,0.0
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-13T00:00:00Z,22.0,138.3,0.0
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-13T06:00:00Z,22.0,138.9,0.0
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-13T12:00:00Z,22.2,139.6,0.0
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-13T18:00:00Z,22.4,140.1,18.00554
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-14T00:00:00Z,22.5,140.6,18.00554
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-14T06:00:00Z,22.8,140.8,18.00554
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-14T12:00:00Z,22.8,140.3,20.57776
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-14T18:00:00Z,23.1,139.7,23.14998
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-15T00:00:00Z,23.2,138.7,25.7222
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-15T06:00:00Z,23.3,137.9,28.29442
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-15T12:00:00Z,23.4,137.3,33.43886
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-15T18:00:00Z,23.4,136.4,38.5833
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-16T00:00:00Z,23.8,135.9,43.72774
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-16T06:00:00Z,24.2,135.5,46.29996
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-16T12:00:00Z,24.9,134.7,48.87218
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-16T15:00:00Z,25.2,134.2,51.4444
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-16T18:00:00Z,25.5,133.8,54.01662
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-16T21:00:00Z,25.7,133.4,54.01662
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-17T00:00:00Z,26.1,133.1,54.01662
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-17T03:00:00Z,26.5,132.8,54.01662
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-17T06:00:00Z,26.8,132.5,54.01662
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-17T09:00:00Z,27.1,132.3,54.01662
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-17T12:00:00Z,27.5,132.0,54.01662
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-17T15:00:00Z,28.0,131.7,51.4444
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-17T18:00:00Z,28.5,131.4,48.87218
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-17T21:00:00Z,29.1,131.4,48.87218
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T00:00:00Z,29.7,131.0,46.29996
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T03:00:00Z,30.2,130.7,46.29996
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T04:00:00Z,30.3,130.6,46.29996
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T06:00:00Z,30.7,130.7,46.29996
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T08:00:00Z,31.1,130.6,43.72774
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T09:00:00Z,31.3,130.6,43.72774
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T10:00:00Z,31.5,130.5,43.72774
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T12:00:00Z,31.9,130.5,38.5833
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T15:00:00Z,32.7,130.4,36.01108
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T18:00:00Z,33.2,130.4,36.01108
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-18T21:00:00Z,33.6,130.6,33.43886
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-19T00:00:00Z,33.9,130.8,30.86664
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-19T03:00:00Z,34.4,131.6,30.86664
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-19T06:00:00Z,35.3,132.4,30.86664
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-19T09:00:00Z,36.0,133.0,28.29442
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-19T12:00:00Z,36.6,134.4,28.29442
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-19T15:00:00Z,37.4,136.3,28.29442
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-19T18:00:00Z,37.6,138.4,0.0
EQ-2022072212020040551414178653__TC-TY2214,EQ-TY,2022-09-20T00:00:00Z,39.0,143.0,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-27T18:00:00Z,23.8,151.1,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-28T00:00:00Z,24.9,150.3,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-28T06:00:00Z,25.9,149.5,18.00554
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-28T12:00:00Z,26.9,148.5,20.57776
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-28T18:00:00Z,27.2,146.9,28.29442
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-29T00:00:00Z,27.3,145.3,36.01108
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-29T03:00:00Z,27.4,144.4,36.01108
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-29T06:00:00Z,27.4,143.2,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-29T09:00:00Z,27.4,142.3,41.15552
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-29T12:00:00Z,27.3,141.3,43.72774
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-29T15:00:00Z,27.2,140.3,43.72774
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-29T18:00:00Z,27.1,139.2,46.29996
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-30T00:00:00Z,26.8,137.3,48.87218
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-30T06:00:00Z,26.8,135.4,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-30T12:00:00Z,26.6,133.6,54.01662
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-30T15:00:00Z,26.5,132.7,54.01662
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-30T18:00:00Z,26.3,131.9,54.01662
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-30T21:00:00Z,26.1,131.1,54.01662
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-31T00:00:00Z,25.9,130.3,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-31T03:00:00Z,25.7,129.6,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-31T06:00:00Z,25.4,129.0,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-31T09:00:00Z,25.1,128.4,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-31T12:00:00Z,24.7,127.7,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-08-31T18:00:00Z,23.7,126.3,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-01T00:00:00Z,22.6,125.7,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-01T06:00:00Z,21.8,125.5,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-01T12:00:00Z,21.3,125.5,51.4444
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-01T18:00:00Z,21.3,125.5,46.29996
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-02T00:00:00Z,21.5,125.5,41.15552
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-02T06:00:00Z,21.9,125.0,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-02T12:00:00Z,22.1,124.6,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-02T18:00:00Z,22.5,124.6,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-02T21:00:00Z,22.7,124.6,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-03T00:00:00Z,23.0,124.6,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-03T03:00:00Z,23.3,124.6,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-03T06:00:00Z,23.8,124.7,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-03T09:00:00Z,24.0,124.8,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-03T12:00:00Z,24.3,124.9,41.15552
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-03T15:00:00Z,24.8,124.7,41.15552
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-03T18:00:00Z,25.1,124.6,41.15552
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-03T21:00:00Z,25.5,124.6,41.15552
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-04T00:00:00Z,26.0,124.6,43.72774
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-04T03:00:00Z,26.3,124.5,43.72774
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-04T06:00:00Z,27.0,124.7,46.29996
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-04T09:00:00Z,27.5,124.4,46.29996
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-04T12:00:00Z,27.7,124.5,46.29996
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-04T18:00:00Z,28.6,124.7,46.29996
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-05T00:00:00Z,29.8,124.9,43.72774
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-05T03:00:00Z,30.2,125.1,43.72774
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-05T06:00:00Z,31.0,125.5,41.15552
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-05T09:00:00Z,31.6,126.0,41.15552
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-05T12:00:00Z,32.3,126.6,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-05T15:00:00Z,33.3,127.2,38.5833
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-05T18:00:00Z,34.2,128.1,36.01108
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-05T21:00:00Z,35.1,129.1,36.01108
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-06T00:00:00Z,36.4,130.7,33.43886
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-06T03:00:00Z,37.8,131.9,33.43886
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-06T06:00:00Z,39.8,133.6,30.86664
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-06T12:00:00Z,44.0,137.0,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-06T18:00:00Z,47.5,139.4,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-07T00:00:00Z,52.6,138.4,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-07T06:00:00Z,54.8,139.1,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-07T12:00:00Z,55.8,139.1,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-07T18:00:00Z,56.7,140.8,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-08T00:00:00Z,58.0,142.9,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-08T06:00:00Z,58.2,145.0,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-08T12:00:00Z,58.9,147.0,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-08T18:00:00Z,59.9,149.2,0.0
EQ-20220619150800375151372751354__TC-TY2211,EQ-TY,2022-09-09T00:00:00Z,61.7,149.9,0.0
